date,region,type_name,sum,mean,min,max
2024-09-09T08,MISO,Hydro,472.0,472.0,472.0,472.0
2024-09-09T08,MISO,Natural Gas,14659.0,14659.0,14659.0,14659.0
2024-09-09T08,MISO,Nuclear,11666.0,11666.0,11666.0,11666.0
2024-09-09T08,MISO,Solar,4.0,4.0,4.0,4.0
2024-09-09T08,MISO,Wind,15146.0,15146.0,15146.0,15146.0
2024-09-09T08,PJM,Coal,6367.0,6367.0,6367.0,6367.0
2024-09-09T08,PJM,Hydro,250.0,250.0,250.0,250.0
2024-09-09T08,PJM,Natural Gas,33530.0,33530.0,33530.0,33530.0
2024-09-09T08,PJM,Nuclear,30337.0,30337.0,30337.0,30337.0
2024-09-09T08,PJM,Solar,6.0,6.0,6.0,6.0
2024-09-09T08,PJM,Wind,3440.0,3440.0,3440.0,3440.0
2024-09-09T09,MISO,Coal,12765.0,12765.0,12765.0,12765.0
2024-09-09T09,MISO,Hydro,468.0,468.0,468.0,468.0
2024-09-09T09,MISO,Natural Gas,15375.0,15375.0,15375.0,15375.0
2024-09-09T09,MISO,Nuclear,11665.0,11665.0,11665.0,11665.0
2024-09-09T09,MISO,Solar,4.0,4.0,4.0,4.0
2024-09-09T09,MISO,Wind,14464.0,14464.0,14464.0,14464.0
2024-09-09T09,PJM,Coal,6603.0,6603.0,6603.0,6603.0
2024-09-09T09,PJM,Hydro,265.0,265.0,265.0,265.0
2024-09-09T09,PJM,Natural Gas,35893.0,35893.0,35893.0,35893.0
2024-09-09T09,PJM,Nuclear,30338.0,30338.0,30338.0,30338.0
2024-09-09T09,PJM,Solar,6.0,6.0,6.0,6.0
2024-09-09T09,PJM,Wind,3444.0,3444.0,3444.0,3444.0
2024-09-09T10,MISO,Coal,13071.0,13071.0,13071.0,13071.0
2024-09-09T10,MISO,Hydro,464.0,464.0,464.0,464.0
2024-09-09T10,MISO,Natural Gas,16432.0,16432.0,16432.0,16432.0
2024-09-09T10,MISO,Nuclear,11667.0,11667.0,11667.0,11667.0
2024-09-09T10,MISO,Solar,4.0,4.0,4.0,4.0
2024-09-09T10,MISO,Wind,14035.0,14035.0,14035.0,14035.0
2024-09-09T10,PJM,Coal,7174.0,7174.0,7174.0,7174.0
2024-09-09T10,PJM,Hydro,377.0,377.0,377.0,377.0
2024-09-09T10,PJM,Natural Gas,39565.0,39565.0,39565.0,39565.0
2024-09-09T10,PJM,Nuclear,30355.0,30355.0,30355.0,30355.0
2024-09-09T10,PJM,Wind,3347.0,3347.0,3347.0,3347.0
2024-09-09T11,MISO,Coal,13698.0,13698.0,13698.0,13698.0
2024-09-09T11,MISO,Hydro,443.0,443.0,443.0,443.0
2024-09-09T11,MISO,Natural Gas,18169.0,18169.0,18169.0,18169.0
2024-09-09T11,MISO,Nuclear,11669.0,11669.0,11669.0,11669.0
2024-09-09T11,MISO,Solar,3.0,3.0,3.0,3.0
2024-09-09T11,MISO,Wind,13671.0,13671.0,13671.0,13671.0
2024-09-09T11,PJM,Coal,7593.0,7593.0,7593.0,7593.0
2024-09-09T11,PJM,Hydro,333.0,333.0,333.0,333.0
2024-09-09T11,PJM,Natural Gas,42061.0,42061.0,42061.0,42061.0
2024-09-09T11,PJM,Nuclear,30432.0,30432.0,30432.0,30432.0
2024-09-09T11,PJM,Solar,450.0,450.0,450.0,450.0
2024-09-09T11,PJM,Wind,3279.0,3279.0,3279.0,3279.0
2024-09-09T12,MISO,Coal,14687.0,14687.0,14687.0,14687.0
2024-09-09T12,MISO,Hydro,435.0,435.0,435.0,435.0
2024-09-09T12,MISO,Natural Gas,20521.0,20521.0,20521.0,20521.0
2024-09-09T12,MISO,Nuclear,11670.0,11670.0,11670.0,11670.0
2024-09-09T12,MISO,Solar,13.0,13.0,13.0,13.0
2024-09-09T12,MISO,Wind,13631.0,13631.0,13631.0,13631.0
2024-09-09T12,PJM,Coal,7053.0,7053.0,7053.0,7053.0
2024-09-09T12,PJM,Hydro,335.0,335.0,335.0,335.0
2024-09-09T12,PJM,Natural Gas,40841.0,40841.0,40841.0,40841.0
2024-09-09T12,PJM,Nuclear,30526.0,30526.0,30526.0,30526.0
2024-09-09T12,PJM,Solar,3499.0,3499.0,3499.0,3499.0
2024-09-09T12,PJM,Wind,3084.0,3084.0,3084.0,3084.0
2024-09-09T13,MISO,Coal,15155.0,15155.0,15155.0,15155.0
2024-09-09T13,MISO,Hydro,429.0,429.0,429.0,429.0
2024-09-09T13,MISO,Natural Gas,21467.0,21467.0,21467.0,21467.0
2024-09-09T13,MISO,Nuclear,11675.0,11675.0,11675.0,11675.0
2024-09-09T13,MISO,Solar,1287.0,1287.0,1287.0,1287.0
2024-09-09T13,MISO,Wind,13318.0,13318.0,13318.0,13318.0
2024-09-09T13,PJM,Coal,7120.0,7120.0,7120.0,7120.0
2024-09-09T13,PJM,Hydro,400.0,400.0,400.0,400.0
2024-09-09T13,PJM,Natural Gas,39480.0,39480.0,39480.0,39480.0
2024-09-09T13,PJM,Nuclear,30565.0,30565.0,30565.0,30565.0
2024-09-09T13,PJM,Solar,6267.0,6267.0,6267.0,6267.0
2024-09-09T13,PJM,Wind,2130.0,2130.0,2130.0,2130.0
2024-09-09T14,MISO,Coal,14416.0,14416.0,14416.0,14416.0
2024-09-09T14,MISO,Hydro,407.0,407.0,407.0,407.0
2024-09-09T14,MISO,Natural Gas,20872.0,20872.0,20872.0,20872.0
2024-09-09T14,MISO,Nuclear,11688.0,11688.0,11688.0,11688.0
2024-09-09T14,MISO,Solar,4479.0,4479.0,4479.0,4479.0
2024-09-09T14,MISO,Wind,12262.0,12262.0,12262.0,12262.0
2024-09-09T14,PJM,Coal,7241.0,7241.0,7241.0,7241.0
2024-09-09T14,PJM,Hydro,388.0,388.0,388.0,388.0
2024-09-09T14,PJM,Natural Gas,39940.0,39940.0,39940.0,39940.0
2024-09-09T14,PJM,Nuclear,30530.0,30530.0,30530.0,30530.0
2024-09-09T14,PJM,Solar,7128.0,7128.0,7128.0,7128.0
2024-09-09T14,PJM,Wind,1227.0,1227.0,1227.0,1227.0
2024-09-09T15,MISO,Coal,14226.0,14226.0,14226.0,14226.0
2024-09-09T15,MISO,Hydro,523.0,523.0,523.0,523.0
2024-09-09T15,MISO,Natural Gas,23554.0,23554.0,23554.0,23554.0
2024-09-09T15,MISO,Nuclear,11686.0,11686.0,11686.0,11686.0
2024-09-09T15,MISO,Solar,6185.0,6185.0,6185.0,6185.0
2024-09-09T15,MISO,Wind,8659.0,8659.0,8659.0,8659.0
2024-09-09T15,PJM,Coal,7288.0,7288.0,7288.0,7288.0
2024-09-09T15,PJM,Hydro,601.0,601.0,601.0,601.0
2024-09-09T15,PJM,Natural Gas,40277.0,40277.0,40277.0,40277.0
2024-09-09T15,PJM,Nuclear,30528.0,30528.0,30528.0,30528.0
2024-09-09T15,PJM,Solar,7419.0,7419.0,7419.0,7419.0
2024-09-09T15,PJM,Wind,1416.0,1416.0,1416.0,1416.0
2024-09-09T16,MISO,Coal,16141.0,16141.0,16141.0,16141.0
2024-09-09T16,MISO,Hydro,1461.0,1461.0,1461.0,1461.0
2024-09-09T16,MISO,Natural Gas,25286.0,25286.0,25286.0,25286.0
2024-09-09T16,MISO,Nuclear,11674.0,11674.0,11674.0,11674.0
2024-09-09T16,MISO,Solar,6686.0,6686.0,6686.0,6686.0
2024-09-09T16,MISO,Wind,6055.0,6055.0,6055.0,6055.0
2024-09-09T16,PJM,Coal,7352.0,7352.0,7352.0,7352.0
2024-09-09T16,PJM,Hydro,984.0,984.0,984.0,984.0
2024-09-09T16,PJM,Natural Gas,40300.0,40300.0,40300.0,40300.0
2024-09-09T16,PJM,Nuclear,30497.0,30497.0,30497.0,30497.0
2024-09-09T16,PJM,Solar,7417.0,7417.0,7417.0,7417.0
2024-09-09T16,PJM,Wind,1648.0,1648.0,1648.0,1648.0
2024-09-09T17,MISO,Coal,17652.0,17652.0,17652.0,17652.0
2024-09-09T17,MISO,Hydro,780.0,780.0,780.0,780.0
2024-09-09T17,MISO,Natural Gas,26026.0,26026.0,26026.0,26026.0
2024-09-09T17,MISO,Nuclear,11656.0,11656.0,11656.0,11656.0
2024-09-09T17,MISO,Solar,6921.0,6921.0,6921.0,6921.0
2024-09-09T17,MISO,Wind,6069.0,6069.0,6069.0,6069.0
2024-09-09T17,PJM,Coal,7416.0,7416.0,7416.0,7416.0
2024-09-09T17,PJM,Hydro,1370.0,1370.0,1370.0,1370.0
2024-09-09T17,PJM,Natural Gas,42385.0,42385.0,42385.0,42385.0
2024-09-09T17,PJM,Nuclear,30479.0,30479.0,30479.0,30479.0
2024-09-09T17,PJM,Solar,7388.0,7388.0,7388.0,7388.0
2024-09-09T17,PJM,Wind,1464.0,1464.0,1464.0,1464.0
2024-09-09T18,MISO,Coal,17588.0,17588.0,17588.0,17588.0
2024-09-09T18,MISO,Hydro,1046.0,1046.0,1046.0,1046.0
2024-09-09T18,MISO,Natural Gas,26611.0,26611.0,26611.0,26611.0
2024-09-09T18,MISO,Nuclear,11643.0,11643.0,11643.0,11643.0
2024-09-09T18,MISO,Solar,6898.0,6898.0,6898.0,6898.0
2024-09-09T18,MISO,Wind,7605.0,7605.0,7605.0,7605.0
2024-09-09T18,PJM,Coal,7446.0,7446.0,7446.0,7446.0
2024-09-09T18,PJM,Hydro,1284.0,1284.0,1284.0,1284.0
2024-09-09T18,PJM,Natural Gas,43974.0,43974.0,43974.0,43974.0
2024-09-09T18,PJM,Nuclear,30449.0,30449.0,30449.0,30449.0
2024-09-09T18,PJM,Solar,7304.0,7304.0,7304.0,7304.0
2024-09-09T18,PJM,Wind,1323.0,1323.0,1323.0,1323.0
2024-09-09T19,MISO,Coal,17837.0,17837.0,17837.0,17837.0
2024-09-09T19,MISO,Hydro,1110.0,1110.0,1110.0,1110.0
2024-09-09T19,MISO,Natural Gas,27352.0,27352.0,27352.0,27352.0
2024-09-09T19,MISO,Nuclear,11627.0,11627.0,11627.0,11627.0
2024-09-09T19,MISO,Solar,6745.0,6745.0,6745.0,6745.0
2024-09-09T19,MISO,Wind,9874.0,9874.0,9874.0,9874.0
2024-09-09T19,PJM,Coal,7892.0,7892.0,7892.0,7892.0
2024-09-09T19,PJM,Hydro,1506.0,1506.0,1506.0,1506.0
2024-09-09T19,PJM,Natural Gas,45040.0,45040.0,45040.0,45040.0
2024-09-09T19,PJM,Nuclear,30428.0,30428.0,30428.0,30428.0
2024-09-09T19,PJM,Solar,7107.0,7107.0,7107.0,7107.0
2024-09-09T19,PJM,Wind,1335.0,1335.0,1335.0,1335.0
2024-09-09T20,MISO,Coal,18117.0,18117.0,18117.0,18117.0
2024-09-09T20,MISO,Hydro,1847.0,1847.0,1847.0,1847.0
2024-09-09T20,MISO,Natural Gas,28113.0,28113.0,28113.0,28113.0
2024-09-09T20,MISO,Nuclear,11619.0,11619.0,11619.0,11619.0
2024-09-09T20,MISO,Solar,6608.0,6608.0,6608.0,6608.0
2024-09-09T20,MISO,Wind,10771.0,10771.0,10771.0,10771.0
2024-09-09T20,PJM,Coal,8183.0,8183.0,8183.0,8183.0
2024-09-09T20,PJM,Hydro,2666.0,2666.0,2666.0,2666.0
2024-09-09T20,PJM,Natural Gas,47683.0,47683.0,47683.0,47683.0
2024-09-09T20,PJM,Nuclear,30411.0,30411.0,30411.0,30411.0
2024-09-09T20,PJM,Solar,6689.0,6689.0,6689.0,6689.0
2024-09-09T20,PJM,Wind,1337.0,1337.0,1337.0,1337.0
2024-09-09T21,MISO,Coal,18026.0,18026.0,18026.0,18026.0
2024-09-09T21,MISO,Hydro,2112.0,2112.0,2112.0,2112.0
2024-09-09T21,MISO,Natural Gas,29233.0,29233.0,29233.0,29233.0
2024-09-09T21,MISO,Nuclear,11616.0,11616.0,11616.0,11616.0
2024-09-09T21,MISO,Solar,6640.0,6640.0,6640.0,6640.0
2024-09-09T21,MISO,Wind,11522.0,11522.0,11522.0,11522.0
2024-09-09T21,PJM,Coal,8070.0,8070.0,8070.0,8070.0
2024-09-09T21,PJM,Hydro,3832.0,3832.0,3832.0,3832.0
2024-09-09T21,PJM,Natural Gas,49866.0,49866.0,49866.0,49866.0
2024-09-09T21,PJM,Nuclear,30410.0,30410.0,30410.0,30410.0
2024-09-09T21,PJM,Solar,5409.0,5409.0,5409.0,5409.0
2024-09-09T21,PJM,Wind,1304.0,1304.0,1304.0,1304.0
2024-09-09T22,MISO,Coal,19273.0,19273.0,19273.0,19273.0
2024-09-09T22,MISO,Hydro,2573.0,2573.0,2573.0,2573.0
2024-09-09T22,MISO,Natural Gas,30206.0,30206.0,30206.0,30206.0
2024-09-09T22,MISO,Nuclear,11612.0,11612.0,11612.0,11612.0
2024-09-09T22,MISO,Solar,6411.0,6411.0,6411.0,6411.0
2024-09-09T22,MISO,Wind,11863.0,11863.0,11863.0,11863.0
2024-09-09T22,PJM,Coal,8678.0,8678.0,8678.0,8678.0
2024-09-09T22,PJM,Hydro,4362.0,4362.0,4362.0,4362.0
2024-09-09T22,PJM,Natural Gas,51316.0,51316.0,51316.0,51316.0
2024-09-09T22,PJM,Nuclear,30414.0,30414.0,30414.0,30414.0
2024-09-09T22,PJM,Solar,2517.0,2517.0,2517.0,2517.0
2024-09-09T22,PJM,Wind,1084.0,1084.0,1084.0,1084.0
2024-09-09T23,MISO,Coal,21344.0,21344.0,21344.0,21344.0
2024-09-09T23,MISO,Hydro,2703.0,2703.0,2703.0,2703.0
2024-09-09T23,MISO,Natural Gas,31216.0,31216.0,31216.0,31216.0
2024-09-09T23,MISO,Nuclear,11612.0,11612.0,11612.0,11612.0
2024-09-09T23,MISO,Solar,4714.0,4714.0,4714.0,4714.0
2024-09-09T23,MISO,Wind,11568.0,11568.0,11568.0,11568.0
2024-09-09T23,PJM,Coal,9020.0,9020.0,9020.0,9020.0
2024-09-09T23,PJM,Hydro,4216.0,4216.0,4216.0,4216.0
2024-09-09T23,PJM,Natural Gas,52122.0,52122.0,52122.0,52122.0
2024-09-09T23,PJM,Nuclear,30421.0,30421.0,30421.0,30421.0
2024-09-09T23,PJM,Solar,314.0,314.0,314.0,314.0
2024-09-09T23,PJM,Wind,979.0,979.0,979.0,979.0
2024-09-10T00,MISO,Coal,23276.0,23276.0,23276.0,23276.0
2024-09-10T00,MISO,Hydro,2789.0,2789.0,2789.0,2789.0
2024-09-10T00,MISO,Natural Gas,31896.0,31896.0,31896.0,31896.0
2024-09-10T00,MISO,Nuclear,11612.0,11612.0,11612.0,11612.0
2024-09-10T00,MISO,Solar,1536.0,1536.0,1536.0,1536.0
2024-09-10T00,MISO,Wind,10725.0,10725.0,10725.0,10725.0
2024-09-10T00,PJM,Coal,9297.0,9297.0,9297.0,9297.0
2024-09-10T00,PJM,Hydro,3667.0,3667.0,3667.0,3667.0
2024-09-10T00,PJM,Natural Gas,53665.0,53665.0,53665.0,53665.0
2024-09-10T00,PJM,Nuclear,30433.0,30433.0,30433.0,30433.0
2024-09-10T00,PJM,Solar,122.0,122.0,122.0,122.0
2024-09-10T00,PJM,Wind,1222.0,1222.0,1222.0,1222.0
2024-09-10T01,MISO,Coal,22753.0,22753.0,22753.0,22753.0
2024-09-10T01,MISO,Hydro,2635.0,2635.0,2635.0,2635.0
2024-09-10T01,MISO,Natural Gas,31128.0,31128.0,31128.0,31128.0
2024-09-10T01,MISO,Nuclear,11614.0,11614.0,11614.0,11614.0
2024-09-10T01,MISO,Solar,38.0,38.0,38.0,38.0
2024-09-10T01,MISO,Wind,11802.0,11802.0,11802.0,11802.0
2024-09-10T01,PJM,Coal,8970.0,8970.0,8970.0,8970.0
2024-09-10T01,PJM,Hydro,2313.0,2313.0,2313.0,2313.0
2024-09-10T01,PJM,Natural Gas,50148.0,50148.0,50148.0,50148.0
2024-09-10T01,PJM,Nuclear,30442.0,30442.0,30442.0,30442.0
2024-09-10T01,PJM,Solar,122.0,122.0,122.0,122.0
2024-09-10T01,PJM,Wind,1415.0,1415.0,1415.0,1415.0
2024-09-10T02,MISO,Coal,22269.0,22269.0,22269.0,22269.0
2024-09-10T02,MISO,Hydro,1931.0,1931.0,1931.0,1931.0
2024-09-10T02,MISO,Natural Gas,29854.0,29854.0,29854.0,29854.0
2024-09-10T02,MISO,Nuclear,11612.0,11612.0,11612.0,11612.0
2024-09-10T02,MISO,Solar,5.0,5.0,5.0,5.0
2024-09-10T02,MISO,Wind,13234.0,13234.0,13234.0,13234.0
2024-09-10T02,PJM,Coal,8573.0,8573.0,8573.0,8573.0
2024-09-10T02,PJM,Hydro,1985.0,1985.0,1985.0,1985.0
2024-09-10T02,PJM,Natural Gas,45570.0,45570.0,45570.0,45570.0
2024-09-10T02,PJM,Nuclear,30467.0,30467.0,30467.0,30467.0
2024-09-10T02,PJM,Solar,109.0,109.0,109.0,109.0
2024-09-10T02,PJM,Wind,1558.0,1558.0,1558.0,1558.0
2024-09-10T03,MISO,Coal,20825.0,20825.0,20825.0,20825.0
2024-09-10T03,MISO,Hydro,771.0,771.0,771.0,771.0
2024-09-10T03,MISO,Natural Gas,26848.0,26848.0,26848.0,26848.0
2024-09-10T03,MISO,Nuclear,11609.0,11609.0,11609.0,11609.0
2024-09-10T03,MISO,Solar,4.0,4.0,4.0,4.0
2024-09-10T03,MISO,Wind,14444.0,14444.0,14444.0,14444.0
2024-09-10T03,PJM,Coal,8413.0,8413.0,8413.0,8413.0
2024-09-10T03,PJM,Hydro,271.0,271.0,271.0,271.0
2024-09-10T03,PJM,Natural Gas,43704.0,43704.0,43704.0,43704.0
2024-09-10T03,PJM,Nuclear,30478.0,30478.0,30478.0,30478.0
2024-09-10T03,PJM,Solar,109.0,109.0,109.0,109.0
2024-09-10T03,PJM,Wind,1532.0,1532.0,1532.0,1532.0
2024-09-10T04,MISO,Coal,19206.0,19206.0,19206.0,19206.0
2024-09-10T04,MISO,Hydro,456.0,456.0,456.0,456.0
2024-09-10T04,MISO,Natural Gas,24172.0,24172.0,24172.0,24172.0
2024-09-10T04,MISO,Nuclear,11615.0,11615.0,11615.0,11615.0
2024-09-10T04,MISO,Wind,14592.0,14592.0,14592.0,14592.0
2024-09-10T04,PJM,Coal,6407.0,6407.0,6407.0,6407.0
2024-09-10T04,PJM,Hydro,237.0,237.0,237.0,237.0
2024-09-10T04,PJM,Natural Gas,37477.0,37477.0,37477.0,37477.0
2024-09-10T04,PJM,Nuclear,30617.0,30617.0,30617.0,30617.0
2024-09-10T04,PJM,Wind,2652.0,2652.0,2652.0,2652.0
2024-09-10T05,MISO,Coal,18511.0,18511.0,18511.0,18511.0
2024-09-10T05,MISO,Hydro,461.0,461.0,461.0,461.0
2024-09-10T05,MISO,Natural Gas,22284.0,22284.0,22284.0,22284.0
2024-09-10T05,MISO,Nuclear,11620.0,11620.0,11620.0,11620.0
2024-09-10T05,MISO,Wind,14008.0,14008.0,14008.0,14008.0
2024-09-10T05,PJM,Coal,7646.0,7646.0,7646.0,7646.0
2024-09-10T05,PJM,Hydro,222.0,222.0,222.0,222.0
2024-09-10T05,PJM,Natural Gas,40198.0,40198.0,40198.0,40198.0
2024-09-10T05,PJM,Nuclear,30486.0,30486.0,30486.0,30486.0
2024-09-10T05,PJM,Solar,109.0,109.0,109.0,109.0
2024-09-10T05,PJM,Wind,1530.0,1530.0,1530.0,1530.0
2024-09-10T06,MISO,Coal,17162.0,17162.0,17162.0,17162.0
2024-09-10T06,MISO,Hydro,478.0,478.0,478.0,478.0
2024-09-10T06,MISO,Natural Gas,20816.0,20816.0,20816.0,20816.0
2024-09-10T06,MISO,Nuclear,11628.0,11628.0,11628.0,11628.0
2024-09-10T06,MISO,Solar,4.0,4.0,4.0,4.0
2024-09-10T06,MISO,Wind,14076.0,14076.0,14076.0,14076.0
2024-09-10T06,PJM,Coal,7148.0,7148.0,7148.0,7148.0
2024-09-10T06,PJM,Hydro,224.0,224.0,224.0,224.0
2024-09-10T06,PJM,Natural Gas,38092.0,38092.0,38092.0,38092.0
2024-09-10T06,PJM,Nuclear,30507.0,30507.0,30507.0,30507.0
2024-09-10T06,PJM,Solar,109.0,109.0,109.0,109.0
2024-09-10T06,PJM,Wind,1639.0,1639.0,1639.0,1639.0
2024-09-10T07,MISO,Coal,15758.0,15758.0,15758.0,15758.0
2024-09-10T07,MISO,Hydro,457.0,457.0,457.0,457.0
2024-09-10T07,MISO,Natural Gas,20254.0,20254.0,20254.0,20254.0
2024-09-10T07,MISO,Nuclear,11630.0,11630.0,11630.0,11630.0
2024-09-10T07,MISO,Solar,4.0,4.0,4.0,4.0
2024-09-10T07,MISO,Wind,14266.0,14266.0,14266.0,14266.0
2024-09-10T07,PJM,Coal,6997.0,6997.0,6997.0,6997.0
2024-09-10T07,PJM,Hydro,207.0,207.0,207.0,207.0
2024-09-10T07,PJM,Natural Gas,38020.0,38020.0,38020.0,38020.0
2024-09-10T07,PJM,Nuclear,30505.0,30505.0,30505.0,30505.0
2024-09-10T07,PJM,Solar,109.0,109.0,109.0,109.0
2024-09-10T07,PJM,Wind,1716.0,1716.0,1716.0,1716.0
2024-09-10T08,MISO,Coal,15226.0,15226.0,15226.0,15226.0
2024-09-10T08,MISO,Hydro,438.0,438.0,438.0,438.0
2024-09-10T08,MISO,Natural Gas,20209.0,20209.0,20209.0,20209.0
2024-09-10T08,MISO,Nuclear,11633.0,11633.0,11633.0,11633.0
2024-09-10T08,MISO,Solar,4.0,4.0,4.0,4.0
2024-09-10T08,MISO,Wind,13871.0,13871.0,13871.0,13871.0
2024-09-10T08,PJM,Coal,6999.0,6999.0,6999.0,6999.0
2024-09-10T08,PJM,Hydro,205.0,205.0,205.0,205.0
2024-09-10T08,PJM,Natural Gas,38564.0,38564.0,38564.0,38564.0
2024-09-10T08,PJM,Nuclear,30512.0,30512.0,30512.0,30512.0
2024-09-10T08,PJM,Solar,109.0,109.0,109.0,109.0
2024-09-10T08,PJM,Wind,1689.0,1689.0,1689.0,1689.0
2024-09-10T09,MISO,Coal,14974.0,14974.0,14974.0,14974.0
2024-09-10T09,MISO,Hydro,437.0,437.0,437.0,437.0
2024-09-10T09,MISO,Natural Gas,19975.0,19975.0,19975.0,19975.0
2024-09-10T09,MISO,Nuclear,11637.0,11637.0,11637.0,11637.0
2024-09-10T09,MISO,Solar,4.0,4.0,4.0,4.0
2024-09-10T09,MISO,Wind,13859.0,13859.0,13859.0,13859.0
2024-09-10T09,PJM,Coal,7349.0,7349.0,7349.0,7349.0
2024-09-10T09,PJM,Hydro,202.0,202.0,202.0,202.0
2024-09-10T09,PJM,Natural Gas,40394.0,40394.0,40394.0,40394.0
2024-09-10T09,PJM,Nuclear,30501.0,30501.0,30501.0,30501.0
2024-09-10T09,PJM,Solar,109.0,109.0,109.0,109.0
2024-09-10T09,PJM,Wind,1525.0,1525.0,1525.0,1525.0
2024-09-10T10,MISO,Coal,15192.0,15192.0,15192.0,15192.0
2024-09-10T10,MISO,Hydro,415.0,415.0,415.0,415.0
2024-09-10T10,MISO,Natural Gas,20724.0,20724.0,20724.0,20724.0
2024-09-10T10,MISO,Nuclear,11640.0,11640.0,11640.0,11640.0
2024-09-10T10,MISO,Solar,4.0,4.0,4.0,4.0
2024-09-10T10,MISO,Wind,13571.0,13571.0,13571.0,13571.0
2024-09-10T10,PJM,Coal,7875.0,7875.0,7875.0,7875.0
2024-09-10T10,PJM,Hydro,333.0,333.0,333.0,333.0
2024-09-10T10,PJM,Natural Gas,42370.0,42370.0,42370.0,42370.0
2024-09-10T10,PJM,Nuclear,30478.0,30478.0,30478.0,30478.0
2024-09-10T10,PJM,Solar,109.0,109.0,109.0,109.0
2024-09-10T10,PJM,Wind,1236.0,1236.0,1236.0,1236.0
2024-09-10T11,MISO,Coal,16245.0,16245.0,16245.0,16245.0
2024-09-10T11,MISO,Hydro,508.0,508.0,508.0,508.0
2024-09-10T11,MISO,Natural Gas,23274.0,23274.0,23274.0,23274.0
2024-09-10T11,MISO,Nuclear,11640.0,11640.0,11640.0,11640.0
2024-09-10T11,MISO,Solar,4.0,4.0,4.0,4.0
2024-09-10T11,MISO,Wind,13269.0,13269.0,13269.0,13269.0
2024-09-10T11,PJM,Coal,8250.0,8250.0,8250.0,8250.0
2024-09-10T11,PJM,Hydro,272.0,272.0,272.0,272.0
2024-09-10T11,PJM,Natural Gas,43609.0,43609.0,43609.0,43609.0
2024-09-10T11,PJM,Nuclear,30518.0,30518.0,30518.0,30518.0
2024-09-10T11,PJM,Solar,594.0,594.0,594.0,594.0
2024-09-10T11,PJM,Wind,1074.0,1074.0,1074.0,1074.0
2024-09-10T12,MISO,Coal,17619.0,17619.0,17619.0,17619.0
2024-09-10T12,MISO,Hydro,496.0,496.0,496.0,496.0
2024-09-10T12,MISO,Natural Gas,24614.0,24614.0,24614.0,24614.0
2024-09-10T12,MISO,Nuclear,11646.0,11646.0,11646.0,11646.0
2024-09-10T12,MISO,Solar,18.0,18.0,18.0,18.0
2024-09-10T12,MISO,Wind,12945.0,12945.0,12945.0,12945.0
2024-09-10T12,PJM,Coal,7898.0,7898.0,7898.0,7898.0
2024-09-10T12,PJM,Hydro,309.0,309.0,309.0,309.0
2024-09-10T12,PJM,Natural Gas,42386.0,42386.0,42386.0,42386.0
2024-09-10T12,PJM,Nuclear,30497.0,30497.0,30497.0,30497.0
2024-09-10T12,PJM,Solar,3847.0,3847.0,3847.0,3847.0
2024-09-10T12,PJM,Wind,874.0,874.0,874.0,874.0
2024-09-10T13,MISO,Coal,17355.0,17355.0,17355.0,17355.0
2024-09-10T13,MISO,Hydro,485.0,485.0,485.0,485.0
2024-09-10T13,MISO,Natural Gas,24533.0,24533.0,24533.0,24533.0
2024-09-10T13,MISO,Nuclear,11654.0,11654.0,11654.0,11654.0
2024-09-10T13,MISO,Solar,1146.0,1146.0,1146.0,1146.0
2024-09-10T13,MISO,Wind,12878.0,12878.0,12878.0,12878.0
2024-09-10T13,PJM,Coal,7628.0,7628.0,7628.0,7628.0
2024-09-10T13,PJM,Hydro,417.0,417.0,417.0,417.0
2024-09-10T13,PJM,Natural Gas,41656.0,41656.0,41656.0,41656.0
2024-09-10T13,PJM,Nuclear,30463.0,30463.0,30463.0,30463.0
2024-09-10T13,PJM,Solar,6485.0,6485.0,6485.0,6485.0
2024-09-10T13,PJM,Wind,616.0,616.0,616.0,616.0
2024-09-10T14,MISO,Coal,15945.0,15945.0,15945.0,15945.0
2024-09-10T14,MISO,Hydro,392.0,392.0,392.0,392.0
2024-09-10T14,MISO,Natural Gas,23507.0,23507.0,23507.0,23507.0
2024-09-10T14,MISO,Nuclear,11652.0,11652.0,11652.0,11652.0
2024-09-10T14,MISO,Solar,4034.0,4034.0,4034.0,4034.0
2024-09-10T14,MISO,Wind,12932.0,12932.0,12932.0,12932.0
2024-09-10T14,PJM,Coal,7841.0,7841.0,7841.0,7841.0
2024-09-10T14,PJM,Hydro,338.0,338.0,338.0,338.0
2024-09-10T14,PJM,Natural Gas,43311.0,43311.0,43311.0,43311.0
2024-09-10T14,PJM,Nuclear,30436.0,30436.0,30436.0,30436.0
2024-09-10T14,PJM,Solar,7034.0,7034.0,7034.0,7034.0
2024-09-10T14,PJM,Wind,310.0,310.0,310.0,310.0
2024-09-10T15,MISO,Coal,15520.0,15520.0,15520.0,15520.0
2024-09-10T15,MISO,Hydro,393.0,393.0,393.0,393.0
2024-09-10T15,MISO,Natural Gas,25055.0,25055.0,25055.0,25055.0
2024-09-10T15,MISO,Nuclear,11647.0,11647.0,11647.0,11647.0
2024-09-10T15,MISO,Solar,5593.0,5593.0,5593.0,5593.0
2024-09-10T15,MISO,Wind,11414.0,11414.0,11414.0,11414.0
2024-09-10T15,PJM,Coal,7988.0,7988.0,7988.0,7988.0
2024-09-10T15,PJM,Hydro,403.0,403.0,403.0,403.0
2024-09-10T15,PJM,Natural Gas,45434.0,45434.0,45434.0,45434.0
