date,region,fuel_type,type_name,total_generation,units
2024-09-15T06,PJM,COL,Coal,8785.0,megawatthours
2024-09-15T06,PJM,NG,Natural Gas,38507.0,megawatthours
2024-09-15T06,PJM,NUC,Nuclear,31016.0,megawatthours
2024-09-15T06,PJM,SUN,Solar,44.0,megawatthours
2024-09-15T06,PJM,WAT,Hydro,184.0,megawatthours
2024-09-15T06,PJM,WND,Wind,3638.0,megawatthours
2024-09-15T05,MISO,COL,Coal,19580.0,megawatthours
2024-09-15T05,MISO,NG,Natural Gas,26687.0,megawatthours
2024-09-15T05,MISO,NUC,Nuclear,11551.0,megawatthours
2024-09-15T05,MISO,SUN,Solar,5.0,megawatthours
2024-09-15T05,MISO,WAT,Hydro,351.0,megawatthours
2024-09-15T05,MISO,WND,Wind,10884.0,megawatthours
2024-09-15T05,PJM,COL,Coal,9447.0,megawatthours
2024-09-15T05,PJM,NG,Natural Gas,39269.0,megawatthours
2024-09-15T05,PJM,NUC,Nuclear,31008.0,megawatthours
2024-09-15T05,PJM,SUN,Solar,44.0,megawatthours
2024-09-15T05,PJM,WAT,Hydro,186.0,megawatthours
2024-09-15T05,PJM,WND,Wind,3800.0,megawatthours
2024-09-15T04,MISO,COL,Coal,21592.0,megawatthours
2024-09-15T04,MISO,NG,Natural Gas,28787.0,megawatthours
2024-09-15T04,MISO,NUC,Nuclear,11547.0,megawatthours
2024-09-15T04,MISO,SUN,Solar,5.0,megawatthours
2024-09-15T04,MISO,WAT,Hydro,357.0,megawatthours
2024-09-15T04,MISO,WND,Wind,10361.0,megawatthours
2024-09-15T04,PJM,COL,Coal,11758.0,megawatthours
2024-09-15T04,PJM,NG,Natural Gas,43056.0,megawatthours
2024-09-15T04,PJM,NUC,Nuclear,30522.0,megawatthours
2024-09-15T04,PJM,SUN,Solar,43.0,megawatthours
2024-09-15T04,PJM,WAT,Hydro,267.0,megawatthours
2024-09-15T04,PJM,WND,Wind,2658.0,megawatthours
2024-09-15T03,MISO,COL,Coal,23391.0,megawatthours
2024-09-15T03,MISO,NG,Natural Gas,32043.0,megawatthours
2024-09-15T03,MISO,NUC,Nuclear,11545.0,megawatthours
2024-09-15T03,MISO,SUN,Solar,6.0,megawatthours
2024-09-15T03,MISO,WAT,Hydro,390.0,megawatthours
2024-09-15T03,MISO,WND,Wind,9206.0,megawatthours
2024-09-15T03,PJM,COL,Coal,10852.0,megawatthours
2024-09-15T03,PJM,NG,Natural Gas,44318.0,megawatthours
2024-09-15T03,PJM,NUC,Nuclear,30947.0,megawatthours
2024-09-15T03,PJM,SUN,Solar,44.0,megawatthours
2024-09-15T03,PJM,WND,Wind,3637.0,megawatthours
2024-09-15T02,MISO,COL,Coal,25205.0,megawatthours
2024-09-15T02,MISO,NG,Natural Gas,35788.0,megawatthours
2024-09-15T02,MISO,NUC,Nuclear,11542.0,megawatthours
2024-09-15T02,MISO,SUN,Solar,6.0,megawatthours
2024-09-15T02,MISO,WAT,Hydro,921.0,megawatthours
2024-09-15T02,MISO,WND,Wind,7069.0,megawatthours
2024-09-15T02,PJM,COL,Coal,11083.0,megawatthours
2024-09-15T02,PJM,NG,Natural Gas,48455.0,megawatthours
2024-09-15T02,PJM,NUC,Nuclear,30850.0,megawatthours
2024-09-15T02,PJM,SUN,Solar,44.0,megawatthours
2024-09-15T02,PJM,WAT,Hydro,245.0,megawatthours
2024-09-15T02,PJM,WND,Wind,3100.0,megawatthours
2024-09-15T01,MISO,COL,Coal,25458.0,megawatthours
2024-09-15T01,MISO,NG,Natural Gas,38116.0,megawatthours
2024-09-15T01,MISO,NUC,Nuclear,11538.0,megawatthours
2024-09-15T01,MISO,SUN,Solar,14.0,megawatthours
2024-09-15T01,MISO,WAT,Hydro,2383.0,megawatthours
2024-09-15T01,MISO,WND,Wind,5547.0,megawatthours
2024-09-15T01,PJM,COL,Coal,11239.0,megawatthours
2024-09-15T01,PJM,NG,Natural Gas,52553.0,megawatthours
2024-09-15T01,PJM,NUC,Nuclear,30660.0,megawatthours
2024-09-15T01,PJM,SUN,Solar,44.0,megawatthours
2024-09-15T01,PJM,WAT,Hydro,1495.0,megawatthours
2024-09-15T01,PJM,WND,Wind,2556.0,megawatthours
2024-09-15T00,MISO,COL,Coal,25928.0,megawatthours
2024-09-15T00,MISO,NG,Natural Gas,39429.0,megawatthours
2024-09-15T00,MISO,NUC,Nuclear,11531.0,megawatthours
2024-09-15T00,MISO,SUN,Solar,718.0,megawatthours
2024-09-15T00,MISO,WAT,Hydro,2586.0,megawatthours
2024-09-15T00,MISO,WND,Wind,4713.0,megawatthours
2024-09-15T00,PJM,COL,Coal,11617.0,megawatthours
2024-09-15T00,PJM,NG,Natural Gas,55950.0,megawatthours
2024-09-15T00,PJM,NUC,Nuclear,30842.0,megawatthours
2024-09-15T00,PJM,SUN,Solar,44.0,megawatthours
2024-09-15T00,PJM,WAT,Hydro,3277.0,megawatthours
2024-09-15T00,PJM,WND,Wind,1913.0,megawatthours
2024-09-14T23,MISO,COL,Coal,26427.0,megawatthours
2024-09-14T23,MISO,NG,Natural Gas,40366.0,megawatthours
2024-09-14T23,MISO,NUC,Nuclear,11528.0,megawatthours
2024-09-14T23,MISO,SUN,Solar,2546.0,megawatthours
2024-09-14T23,MISO,WAT,Hydro,2624.0,megawatthours
2024-09-14T23,MISO,WND,Wind,4435.0,megawatthours
2024-09-14T23,PJM,COL,Coal,11874.0,megawatthours
2024-09-14T23,PJM,NG,Natural Gas,58569.0,megawatthours
2024-09-14T23,PJM,NUC,Nuclear,30847.0,megawatthours
2024-09-14T23,PJM,SUN,Solar,134.0,megawatthours
2024-09-14T23,PJM,WAT,Hydro,4167.0,megawatthours
2024-09-14T23,PJM,WND,Wind,1687.0,megawatthours
2024-09-14T22,MISO,COL,Coal,26335.0,megawatthours
2024-09-14T22,MISO,NG,Natural Gas,39973.0,megawatthours
2024-09-14T22,MISO,NUC,Nuclear,11530.0,megawatthours
2024-09-14T22,MISO,SUN,Solar,3932.0,megawatthours
2024-09-14T22,MISO,WAT,Hydro,2803.0,megawatthours
2024-09-14T22,MISO,WND,Wind,4196.0,megawatthours
2024-09-14T22,PJM,COL,Coal,12139.0,megawatthours
2024-09-14T22,PJM,NG,Natural Gas,59194.0,megawatthours
2024-09-14T22,PJM,NUC,Nuclear,30832.0,megawatthours
2024-09-14T22,PJM,SUN,Solar,1845.0,megawatthours
2024-09-14T22,PJM,WAT,Hydro,4252.0,megawatthours
2024-09-14T22,PJM,WND,Wind,1766.0,megawatthours
2024-09-14T21,MISO,COL,Coal,25970.0,megawatthours
2024-09-14T21,MISO,NG,Natural Gas,39253.0,megawatthours
2024-09-14T21,MISO,NUC,Nuclear,11531.0,megawatthours
2024-09-14T21,MISO,SUN,Solar,4501.0,megawatthours
2024-09-14T21,MISO,WAT,Hydro,2790.0,megawatthours
2024-09-14T21,MISO,WND,Wind,3884.0,megawatthours
2024-09-14T21,PJM,COL,Coal,11869.0,megawatthours
2024-09-14T21,PJM,NG,Natural Gas,59499.0,megawatthours
2024-09-14T21,PJM,NUC,Nuclear,30849.0,megawatthours
2024-09-14T21,PJM,SUN,Solar,4468.0,megawatthours
2024-09-14T21,PJM,WAT,Hydro,4024.0,megawatthours
2024-09-14T21,PJM,WND,Wind,1861.0,megawatthours
2024-09-14T20,MISO,COL,Coal,25094.0,megawatthours
2024-09-14T20,MISO,NG,Natural Gas,38162.0,megawatthours
2024-09-14T20,MISO,NUC,Nuclear,11535.0,megawatthours
2024-09-14T20,MISO,SUN,Solar,5094.0,megawatthours
2024-09-14T20,MISO,WAT,Hydro,2456.0,megawatthours
2024-09-14T20,MISO,WND,Wind,3407.0,megawatthours
2024-09-14T20,PJM,COL,Coal,11798.0,megawatthours
2024-09-14T20,PJM,NG,Natural Gas,57652.0,megawatthours
2024-09-14T20,PJM,NUC,Nuclear,30873.0,megawatthours
2024-09-14T20,PJM,SUN,Solar,6047.0,megawatthours
2024-09-14T20,PJM,WAT,Hydro,4045.0,megawatthours
2024-09-14T20,PJM,WND,Wind,1852.0,megawatthours
2024-09-14T19,MISO,COL,Coal,24151.0,megawatthours
2024-09-14T19,MISO,NG,Natural Gas,36872.0,megawatthours
2024-09-14T19,MISO,NUC,Nuclear,11542.0,megawatthours
2024-09-14T19,MISO,SUN,Solar,5392.0,megawatthours
2024-09-14T19,MISO,WAT,Hydro,2027.0,megawatthours
2024-09-14T19,MISO,WND,Wind,2781.0,megawatthours
2024-09-14T19,PJM,COL,Coal,11538.0,megawatthours
2024-09-14T19,PJM,NG,Natural Gas,55593.0,megawatthours
2024-09-14T19,PJM,NUC,Nuclear,30892.0,megawatthours
2024-09-14T19,PJM,SUN,Solar,6471.0,megawatthours
2024-09-14T19,PJM,WAT,Hydro,3604.0,megawatthours
2024-09-14T19,PJM,WND,Wind,1730.0,megawatthours
2024-09-14T18,MISO,COL,Coal,23922.0,megawatthours
2024-09-14T18,MISO,NG,Natural Gas,35135.0,megawatthours
2024-09-14T18,MISO,NUC,Nuclear,11555.0,megawatthours
2024-09-14T18,MISO,SUN,Solar,5472.0,megawatthours
2024-09-14T18,MISO,WAT,Hydro,1165.0,megawatthours
2024-09-14T18,MISO,WND,Wind,2215.0,megawatthours
2024-09-14T18,PJM,COL,Coal,11204.0,megawatthours
2024-09-14T18,PJM,NG,Natural Gas,53324.0,megawatthours
2024-09-14T18,PJM,NUC,Nuclear,30935.0,megawatthours
2024-09-14T18,PJM,SUN,Solar,6911.0,megawatthours
2024-09-14T18,PJM,WAT,Hydro,3283.0,megawatthours
2024-09-14T18,PJM,WND,Wind,1574.0,megawatthours
2024-09-14T17,MISO,COL,Coal,23436.0,megawatthours
2024-09-14T17,MISO,NG,Natural Gas,33424.0,megawatthours
2024-09-14T17,MISO,NUC,Nuclear,11562.0,megawatthours
2024-09-14T17,MISO,SUN,Solar,5545.0,megawatthours
2024-09-14T17,MISO,WAT,Hydro,475.0,megawatthours
2024-09-14T17,MISO,WND,Wind,1422.0,megawatthours
2024-09-14T17,PJM,COL,Coal,10928.0,megawatthours
2024-09-14T17,PJM,NG,Natural Gas,51254.0,megawatthours
2024-09-14T17,PJM,NUC,Nuclear,30988.0,megawatthours
2024-09-14T17,PJM,SUN,Solar,6871.0,megawatthours
2024-09-14T17,PJM,WAT,Hydro,2549.0,megawatthours
2024-09-14T17,PJM,WND,Wind,1431.0,megawatthours
2024-09-14T16,MISO,COL,Coal,21189.0,megawatthours
2024-09-14T16,MISO,NG,Natural Gas,31559.0,megawatthours
2024-09-14T16,MISO,NUC,Nuclear,11569.0,megawatthours
2024-09-14T16,MISO,SUN,Solar,5156.0,megawatthours
2024-09-14T16,MISO,WAT,Hydro,328.0,megawatthours
2024-09-14T16,MISO,WND,Wind,1159.0,megawatthours
2024-09-14T16,PJM,COL,Coal,10656.0,megawatthours
2024-09-14T16,PJM,NG,Natural Gas,47284.0,megawatthours
2024-09-14T16,PJM,NUC,Nuclear,30977.0,megawatthours
2024-09-14T16,PJM,SUN,Solar,6958.0,megawatthours
2024-09-14T16,PJM,WAT,Hydro,888.0,megawatthours
2024-09-14T16,PJM,WND,Wind,1216.0,megawatthours
2024-09-14T15,MISO,COL,Coal,19631.0,megawatthours
2024-09-14T15,MISO,NG,Natural Gas,30045.0,megawatthours
2024-09-14T15,MISO,NUC,Nuclear,11576.0,megawatthours
2024-09-14T15,MISO,SUN,Solar,4363.0,megawatthours
2024-09-14T15,MISO,WAT,Hydro,322.0,megawatthours
2024-09-14T15,MISO,WND,Wind,1708.0,megawatthours
2024-09-14T15,PJM,COL,Coal,9837.0,megawatthours
2024-09-14T15,PJM,NG,Natural Gas,45252.0,megawatthours
2024-09-14T15,PJM,NUC,Nuclear,30992.0,megawatthours
2024-09-14T15,PJM,SUN,Solar,6664.0,megawatthours
2024-09-14T15,PJM,WAT,Hydro,381.0,megawatthours
2024-09-14T15,PJM,WND,Wind,1093.0,megawatthours
2024-09-14T14,MISO,COL,Coal,18617.0,megawatthours
2024-09-14T14,MISO,NG,Natural Gas,28276.0,megawatthours
2024-09-14T14,MISO,NUC,Nuclear,11577.0,megawatthours
2024-09-14T14,MISO,SUN,Solar,2747.0,megawatthours
2024-09-14T14,MISO,WAT,Hydro,323.0,megawatthours
2024-09-14T14,MISO,WND,Wind,3007.0,megawatthours
2024-09-14T14,PJM,COL,Coal,9129.0,megawatthours
2024-09-14T14,PJM,NG,Natural Gas,42261.0,megawatthours
2024-09-14T14,PJM,NUC,Nuclear,31027.0,megawatthours
2024-09-14T14,PJM,SUN,Solar,5825.0,megawatthours
2024-09-14T14,PJM,WAT,Hydro,316.0,megawatthours
2024-09-14T14,PJM,WND,Wind,1172.0,megawatthours
2024-09-14T13,MISO,COL,Coal,18151.0,megawatthours
2024-09-14T13,MISO,NG,Natural Gas,27220.0,megawatthours
2024-09-14T13,MISO,NUC,Nuclear,11580.0,megawatthours
2024-09-14T13,MISO,SUN,Solar,679.0,megawatthours
2024-09-14T13,MISO,WAT,Hydro,324.0,megawatthours
2024-09-14T13,MISO,WND,Wind,4163.0,megawatthours
2024-09-14T13,PJM,COL,Coal,9162.0,megawatthours
2024-09-14T13,PJM,NG,Natural Gas,41785.0,megawatthours
2024-09-14T13,PJM,NUC,Nuclear,31008.0,megawatthours
2024-09-14T13,PJM,SUN,Solar,4780.0,megawatthours
2024-09-14T13,PJM,WAT,Hydro,260.0,megawatthours
2024-09-14T13,PJM,WND,Wind,1460.0,megawatthours
2024-09-14T12,MISO,COL,Coal,17260.0,megawatthours
2024-09-14T12,MISO,NG,Natural Gas,26401.0,megawatthours
2024-09-14T12,MISO,NUC,Nuclear,11580.0,megawatthours
2024-09-14T12,MISO,SUN,Solar,9.0,megawatthours
2024-09-14T12,MISO,WAT,Hydro,328.0,megawatthours
2024-09-14T12,MISO,WND,Wind,4363.0,megawatthours
2024-09-14T12,PJM,COL,Coal,8631.0,megawatthours
2024-09-14T12,PJM,NG,Natural Gas,39896.0,megawatthours
2024-09-14T12,PJM,NUC,Nuclear,31044.0,megawatthours
2024-09-14T12,PJM,SUN,Solar,2367.0,megawatthours
2024-09-14T12,PJM,WAT,Hydro,238.0,megawatthours
2024-09-14T12,PJM,WND,Wind,2376.0,megawatthours
2024-09-14T11,MISO,COL,Coal,16033.0,megawatthours
2024-09-14T11,MISO,NG,Natural Gas,25436.0,megawatthours
2024-09-14T11,MISO,NUC,Nuclear,11577.0,megawatthours
2024-09-14T11,MISO,SUN,Solar,3.0,megawatthours
2024-09-14T11,MISO,WAT,Hydro,350.0,megawatthours
2024-09-14T11,MISO,WND,Wind,4819.0,megawatthours
2024-09-14T11,PJM,COL,Coal,8422.0,megawatthours
2024-09-14T11,PJM,NG,Natural Gas,38974.0,megawatthours
2024-09-14T11,PJM,NUC,Nuclear,31060.0,megawatthours
2024-09-14T11,PJM,SUN,Solar,231.0,megawatthours
2024-09-14T11,PJM,WAT,Hydro,223.0,megawatthours
2024-09-14T11,PJM,WND,Wind,2347.0,megawatthours
2024-09-14T10,MISO,COL,Coal,15205.0,megawatthours
2024-09-14T10,MISO,NG,Natural Gas,24684.0,megawatthours
2024-09-14T10,MISO,NUC,Nuclear,11577.0,megawatthours
2024-09-14T10,MISO,SUN,Solar,3.0,megawatthours
2024-09-14T10,MISO,WAT,Hydro,386.0,megawatthours
2024-09-14T10,MISO,WND,Wind,5303.0,megawatthours
2024-09-14T10,PJM,COL,Coal,8354.0,megawatthours
2024-09-14T10,PJM,NG,Natural Gas,39537.0,megawatthours
2024-09-14T10,PJM,NUC,Nuclear,30929.0,megawatthours
2024-09-14T10,PJM,SUN,Solar,43.0,megawatthours
2024-09-14T10,PJM,WAT,Hydro,223.0,megawatthours
2024-09-14T10,PJM,WND,Wind,2069.0,megawatthours
2024-09-14T09,MISO,COL,Coal,15094.0,megawatthours
2024-09-14T09,MISO,NG,Natural Gas,24658.0,megawatthours
2024-09-14T09,MISO,NUC,Nuclear,11576.0,megawatthours
2024-09-14T09,MISO,SUN,Solar,3.0,megawatthours
2024-09-14T09,MISO,WAT,Hydro,384.0,megawatthours
2024-09-14T09,MISO,WND,Wind,6161.0,megawatthours
2024-09-14T09,PJM,COL,Coal,8366.0,megawatthours
2024-09-14T09,PJM,NG,Natural Gas,38191.0,megawatthours
2024-09-14T09,PJM,NUC,Nuclear,30726.0,megawatthours
2024-09-14T09,PJM,SUN,Solar,43.0,megawatthours
2024-09-14T09,PJM,WAT,Hydro,208.0,megawatthours
2024-09-14T09,PJM,WND,Wind,2163.0,megawatthours
2024-09-14T08,MISO,COL,Coal,15291.0,megawatthours
2024-09-14T08,MISO,NG,Natural Gas,24470.0,megawatthours
2024-09-14T08,MISO,NUC,Nuclear,11572.0,megawatthours
2024-09-14T08,MISO,SUN,Solar,3.0,megawatthours
2024-09-14T08,MISO,WAT,Hydro,378.0,megawatthours
2024-09-14T08,MISO,WND,Wind,7025.0,megawatthours
2024-09-14T08,PJM,COL,Coal,8249.0,megawatthours
2024-09-14T08,PJM,NG,Natural Gas,38329.0,megawatthours
2024-09-14T08,PJM,NUC,Nuclear,30603.0,megawatthours
2024-09-14T08,PJM,SUN,Solar,43.0,megawatthours
2024-09-14T08,PJM,WAT,Hydro,193.0,megawatthours
2024-09-14T08,PJM,WND,Wind,2376.0,megawatthours
2024-09-14T07,MISO,COL,Coal,16284.0,megawatthours
2024-09-14T07,MISO,NG,Natural Gas,25498.0,megawatthours
2024-09-14T07,MISO,NUC,Nuclear,11573.0,megawatthours
2024-09-14T07,MISO,SUN,Solar,3.0,megawatthours
2024-09-14T07,MISO,WAT,Hydro,368.0,megawatthours
2024-09-14T07,MISO,WND,Wind,7562.0,megawatthours
2024-09-14T07,PJM,COL,Coal,8634.0,megawatthours
2024-09-14T07,PJM,NG,Natural Gas,39249.0,megawatthours
2024-09-14T07,PJM,NUC,Nuclear,30654.0,megawatthours
2024-09-14T07,PJM,SUN,Solar,43.0,megawatthours
2024-09-14T07,PJM,WAT,Hydro,180.0,megawatthours
2024-09-14T07,PJM,WND,Wind,2410.0,megawatthours
2024-09-14T06,MISO,COL,Coal,17494.0,megawatthours
2024-09-14T06,MISO,NG,Natural Gas,26428.0,megawatthours
2024-09-14T06,MISO,NUC,Nuclear,11567.0,megawatthours
2024-09-14T06,MISO,SUN,Solar,4.0,megawatthours
2024-09-14T06,MISO,WAT,Hydro,361.0,megawatthours
2024-09-14T06,MISO,WND,Wind,8541.0,megawatthours
2024-09-14T06,PJM,COL,Coal,9330.0,megawatthours
2024-09-14T06,PJM,NG,Natural Gas,39582.0,megawatthours
2024-09-14T06,PJM,NUC,Nuclear,30654.0,megawatthours
2024-09-14T06,PJM,SUN,Solar,43.0,megawatthours
2024-09-14T06,PJM,WAT,Hydro,220.0,megawatthours
2024-09-14T06,PJM,WND,Wind,2647.0,megawatthours
2024-09-14T05,MISO,COL,Coal,19057.0,megawatthours
2024-09-14T05,MISO,NG,Natural Gas,26898.0,megawatthours
2024-09-14T05,MISO,NUC,Nuclear,11567.0,megawatthours
2024-09-14T05,MISO,WAT,Hydro,363.0,megawatthours
2024-09-14T05,MISO,WND,Wind,8936.0,megawatthours
2024-09-14T05,PJM,COL,Coal,10246.0,megawatthours
2024-09-14T05,PJM,NG,Natural Gas,40482.0,megawatthours
2024-09-14T05,PJM,NUC,Nuclear,30643.0,megawatthours
2024-09-14T05,PJM,SUN,Solar,43.0,megawatthours
2024-09-14T05,PJM,WAT,Hydro,264.0,megawatthours
2024-09-14T05,PJM,WND,Wind,2991.0,megawatthours
2024-09-14T04,MISO,COL,Coal,21162.0,megawatthours
2024-09-14T04,MISO,NG,Natural Gas,29072.0,megawatthours
2024-09-14T04,MISO,NUC,Nuclear,11568.0,megawatthours
2024-09-14T04,MISO,WAT,Hydro,429.0,megawatthours
2024-09-14T04,MISO,WND,Wind,8672.0,megawatthours
2024-09-14T04,PJM,COL,Coal,9826.0,megawatthours
2024-09-14T04,PJM,NG,Natural Gas,41951.0,megawatthours
2024-09-14T04,PJM,NUC,Nuclear,30273.0,megawatthours
2024-09-14T04,PJM,SUN,Solar,47.0,megawatthours
2024-09-14T04,PJM,WAT,Hydro,162.0,megawatthours
2024-09-14T04,PJM,WND,Wind,5080.0,megawatthours
2024-09-14T03,MISO,COL,Coal,23200.0,megawatthours
2024-09-14T03,MISO,NG,Natural Gas,31054.0,megawatthours
2024-09-14T03,MISO,NUC,Nuclear,11559.0,megawatthours
2024-09-14T03,MISO,SUN,Solar,5.0,megawatthours
2024-09-14T03,MISO,WAT,Hydro,478.0,megawatthours
2024-09-14T03,MISO,WND,Wind,9397.0,megawatthours
2024-09-14T03,PJM,COL,Coal,11823.0,megawatthours
2024-09-14T03,PJM,NG,Natural Gas,45959.0,megawatthours
2024-09-14T03,PJM,NUC,Nuclear,30568.0,megawatthours
2024-09-14T03,PJM,SUN,Solar,43.0,megawatthours
2024-09-14T03,PJM,WAT,Hydro,205.0,megawatthours
2024-09-14T03,PJM,WND,Wind,2219.0,megawatthours
2024-09-14T02,MISO,COL,Coal,24772.0,megawatthours
2024-09-14T02,MISO,NG,Natural Gas,32814.0,megawatthours
2024-09-14T02,MISO,NUC,Nuclear,11550.0,megawatthours
2024-09-14T02,MISO,SUN,Solar,5.0,megawatthours
2024-09-14T02,MISO,WAT,Hydro,823.0,megawatthours
2024-09-14T02,MISO,WND,Wind,9908.0,megawatthours
2024-09-14T02,PJM,COL,Coal,11900.0,megawatthours
2024-09-14T02,PJM,NG,Natural Gas,49240.0,megawatthours
2024-09-14T02,PJM,NUC,Nuclear,30514.0,megawatthours
2024-09-14T02,PJM,SUN,Solar,43.0,megawatthours
2024-09-14T02,PJM,WAT,Hydro,280.0,megawatthours
2024-09-14T02,PJM,WND,Wind,2028.0,megawatthours
2024-09-14T01,MISO,COL,Coal,25417.0,megawatthours
2024-09-14T01,MISO,NG,Natural Gas,34563.0,megawatthours
2024-09-14T01,MISO,NUC,Nuclear,11555.0,megawatthours
2024-09-14T01,MISO,SUN,Solar,19.0,megawatthours
2024-09-14T01,MISO,WAT,Hydro,1890.0,megawatthours
2024-09-14T01,MISO,WND,Wind,9290.0,megawatthours
2024-09-14T01,PJM,COL,Coal,12018.0,megawatthours
2024-09-14T01,PJM,NG,Natural Gas,52330.0,megawatthours
2024-09-14T01,PJM,NUC,Nuclear,30486.0,megawatthours
2024-09-14T01,PJM,SUN,Solar,43.0,megawatthours
2024-09-14T01,PJM,WAT,Hydro,1148.0,megawatthours
2024-09-14T01,PJM,WND,Wind,2092.0,megawatthours
2024-09-14T00,MISO,COL,Coal,25286.0,megawatthours
2024-09-14T00,MISO,NG,Natural Gas,34806.0,megawatthours
2024-09-14T00,MISO,NUC,Nuclear,11557.0,megawatthours
2024-09-14T00,MISO,SUN,Solar,656.0,megawatthours
2024-09-14T00,MISO,WAT,Hydro,2672.0,megawatthours
2024-09-14T00,MISO,WND,Wind,10162.0,megawatthours
2024-09-14T00,PJM,COL,Coal,11941.0,megawatthours
2024-09-14T00,PJM,NG,Natural Gas,55685.0,megawatthours
2024-09-14T00,PJM,NUC,Nuclear,30503.0,megawatthours
2024-09-14T00,PJM,SUN,Solar,43.0,megawatthours
2024-09-14T00,PJM,WAT,Hydro,3202.0,megawatthours
2024-09-14T00,PJM,WND,Wind,1714.0,megawatthours
2024-09-13T23,MISO,COL,Coal,25503.0,megawatthours
2024-09-13T23,MISO,NG,Natural Gas,34720.0,megawatthours
2024-09-13T23,MISO,NUC,Nuclear,11569.0,megawatthours
2024-09-13T23,MISO,SUN,Solar,2254.0,megawatthours
2024-09-13T23,MISO,WAT,Hydro,2756.0,megawatthours
2024-09-13T23,MISO,WND,Wind,11376.0,megawatthours
2024-09-13T23,PJM,COL,Coal,12121.0,megawatthours
2024-09-13T23,PJM,NG,Natural Gas,57005.0,megawatthours
2024-09-13T23,PJM,NUC,Nuclear,30438.0,megawatthours
2024-09-13T23,PJM,SUN,Solar,122.0,megawatthours
2024-09-13T23,PJM,WAT,Hydro,4035.0,megawatthours
2024-09-13T23,PJM,WND,Wind,1683.0,megawatthours
2024-09-13T22,MISO,COL,Coal,25169.0,megawatthours
2024-09-13T22,MISO,NG,Natural Gas,34115.0,megawatthours
2024-09-13T22,MISO,NUC,Nuclear,11577.0,megawatthours
2024-09-13T22,MISO,SUN,Solar,3772.0,megawatthours
2024-09-13T22,MISO,WAT,Hydro,2766.0,megawatthours
2024-09-13T22,MISO,WND,Wind,12038.0,megawatthours
2024-09-13T22,PJM,COL,Coal,12364.0,megawatthours
2024-09-13T22,PJM,NG,Natural Gas,57976.0,megawatthours
2024-09-13T22,PJM,NUC,Nuclear,30390.0,megawatthours
2024-09-13T22,PJM,SUN,Solar,1403.0,megawatthours
2024-09-13T22,PJM,WAT,Hydro,4446.0,megawatthours
2024-09-13T22,PJM,WND,Wind,1961.0,megawatthours
2024-09-13T21,MISO,COL,Coal,24748.0,megawatthours
2024-09-13T21,MISO,NG,Natural Gas,33849.0,megawatthours
2024-09-13T21,MISO,NUC,Nuclear,11586.0,megawatthours
2024-09-13T21,MISO,SUN,Solar,4305.0,megawatthours
2024-09-13T21,MISO,WAT,Hydro,2741.0,megawatthours
2024-09-13T21,MISO,WND,Wind,12013.0,megawatthours
2024-09-13T21,PJM,COL,Coal,12689.0,megawatthours
2024-09-13T21,PJM,NG,Natural Gas,58486.0,megawatthours
2024-09-13T21,PJM,NUC,Nuclear,30358.0,megawatthours
2024-09-13T21,PJM,SUN,Solar,3279.0,megawatthours
2024-09-13T21,PJM,WAT,Hydro,4079.0,megawatthours
2024-09-13T21,PJM,WND,Wind,2645.0,megawatthours
2024-09-13T20,MISO,COL,Coal,23476.0,megawatthours
2024-09-13T20,MISO,NG,Natural Gas,32723.0,megawatthours
2024-09-13T20,MISO,NUC,Nuclear,11589.0,megawatthours
2024-09-13T20,MISO,SUN,Solar,4551.0,megawatthours
2024-09-13T20,MISO,WAT,Hydro,2379.0,megawatthours
2024-09-13T20,MISO,WND,Wind,12124.0,megawatthours
2024-09-13T20,PJM,COL,Coal,12553.0,megawatthours
2024-09-13T20,PJM,NG,Natural Gas,56876.0,megawatthours
2024-09-13T20,PJM,NUC,Nuclear,30342.0,megawatthours
2024-09-13T20,PJM,SUN,Solar,3988.0,megawatthours
2024-09-13T20,PJM,WAT,Hydro,4430.0,megawatthours
2024-09-13T20,PJM,WND,Wind,3107.0,megawatthours
2024-09-13T19,MISO,COL,Coal,22755.0,megawatthours
2024-09-13T19,MISO,NG,Natural Gas,31675.0,megawatthours
2024-09-13T19,MISO,NUC,Nuclear,11582.0,megawatthours
2024-09-13T19,MISO,SUN,Solar,4518.0,megawatthours
2024-09-13T19,MISO,WAT,Hydro,2207.0,megawatthours
2024-09-13T19,MISO,WND,Wind,10974.0,megawatthours
2024-09-13T19,PJM,COL,Coal,12004.0,megawatthours
2024-09-13T19,PJM,NG,Natural Gas,55444.0,megawatthours
2024-09-13T19,PJM,NUC,Nuclear,30384.0,megawatthours
2024-09-13T19,PJM,SUN,Solar,4655.0,megawatthours
2024-09-13T19,PJM,WAT,Hydro,3859.0,megawatthours
2024-09-13T19,PJM,WND,Wind,2889.0,megawatthours
2024-09-13T18,MISO,COL,Coal,23050.0,megawatthours
2024-09-13T18,MISO,NG,Natural Gas,31435.0,megawatthours
2024-09-13T18,MISO,NUC,Nuclear,11585.0,megawatthours
2024-09-13T18,MISO,SUN,Solar,4583.0,megawatthours
2024-09-13T18,MISO,WAT,Hydro,1355.0,megawatthours
2024-09-13T18,MISO,WND,Wind,9029.0,megawatthours
2024-09-13T18,PJM,COL,Coal,11799.0,megawatthours
2024-09-13T18,PJM,NG,Natural Gas,53968.0,megawatthours
2024-09-13T18,PJM,NUC,Nuclear,30268.0,megawatthours
