time,temperature,dwpt,humidity,precipitation,snow,wdir,windspeed,wpgt,pres,tsun,cloudcover,location
2024-08-31 21:00:00,22.5,17.0,71.0,0.0,,141.0,14.8,,1015.9,,3.0,Boston
2024-08-31 22:00:00,22.1,17.0,73.0,0.0,,153.0,14.8,,1016.2,,3.0,Boston
2024-08-31 23:00:00,21.5,17.1,76.0,0.0,,169.0,13.0,,1016.5,,3.0,Boston
2024-09-01 00:00:00,21.2,17.2,78.0,0.0,,181.0,13.0,,1016.7,,3.0,Boston
2024-09-01 01:00:00,21.0,17.0,78.0,0.0,,193.0,13.0,,1016.9,,3.0,Boston
2024-09-01 02:00:00,20.8,17.0,79.0,0.0,,209.0,13.0,,1017.2,,2.0,Boston
2024-09-01 03:00:00,20.6,17.0,80.0,0.0,,221.0,13.0,,1017.3,,2.0,Boston
2024-09-01 04:00:00,20.3,16.7,80.0,0.0,,228.0,13.0,,1017.2,,2.0,Boston
2024-09-01 05:00:00,20.1,16.7,81.0,0.0,,235.0,13.0,,1017.1,,2.0,Boston
2024-09-01 06:00:00,20.9,16.7,77.0,0.0,,250.0,13.0,,1017.0,,2.0,Boston
2024-09-01 07:00:00,20.8,16.6,77.0,0.0,,255.0,13.0,,1017.1,,3.0,Boston
2024-09-01 08:00:00,20.8,16.6,77.0,0.0,,261.0,14.8,,1017.2,,3.0,Boston
2024-09-01 09:00:00,20.8,16.8,78.0,0.0,,271.0,14.8,,1017.3,,3.0,Boston
2024-09-01 10:00:00,20.9,16.5,76.0,0.0,,268.0,14.8,,1017.6,,3.0,Boston
2024-09-01 11:00:00,21.1,16.5,75.0,0.0,,266.0,14.8,,1017.9,,3.0,Boston
2024-09-01 12:00:00,21.6,16.6,73.0,0.0,,265.0,14.8,,1018.2,,3.0,Boston
2024-09-01 13:00:00,22.9,16.4,67.0,0.0,,260.0,14.8,,1018.1,,3.0,Boston
2024-09-01 14:00:00,24.5,16.5,61.0,0.0,,253.0,13.0,,1018.0,,3.0,Boston
2024-09-01 15:00:00,25.5,16.6,58.0,0.0,,255.0,13.0,,1017.9,,3.0,Boston
2024-09-01 16:00:00,25.8,16.6,57.0,0.0,,249.0,14.8,,1017.4,,3.0,Boston
2024-09-01 17:00:00,26.1,16.6,56.0,0.0,,244.0,16.7,,1017.0,,3.0,Boston
2024-09-01 18:00:00,24.6,16.8,62.0,0.0,,238.0,16.7,,1016.7,,3.0,Boston
2024-09-01 19:00:00,24.6,16.6,61.0,0.0,,229.0,18.5,,1016.4,,3.0,Boston
2024-09-01 20:00:00,24.5,16.2,60.0,0.0,,220.0,18.5,,1016.0,,3.0,Boston
2024-09-01 21:00:00,24.0,16.5,63.0,0.0,,215.0,16.7,,1016.0,,3.0,Boston
2024-09-01 22:00:00,23.7,16.5,64.0,0.0,,204.0,14.8,,1016.3,,3.0,Boston
2024-09-01 23:00:00,23.2,16.5,66.0,0.0,,190.0,13.0,,1016.5,,3.0,Boston
2024-09-02 00:00:00,22.7,16.7,69.0,0.0,,199.0,13.0,,1016.6,,3.0,Boston
2024-09-02 01:00:00,22.4,16.7,70.0,0.0,,216.0,13.0,,1016.9,,2.0,Boston
2024-09-02 02:00:00,22.1,16.8,72.0,0.0,,232.0,14.8,,1017.1,,2.0,Boston
2024-09-02 03:00:00,21.6,16.6,73.0,0.0,,249.0,14.8,,1017.4,,2.0,Boston
2024-09-02 04:00:00,21.3,16.7,75.0,0.0,,246.0,14.8,,1017.3,,2.0,Boston
2024-09-02 05:00:00,21.0,16.8,77.0,0.0,,242.0,14.8,,1017.2,,2.0,Boston
2024-09-02 06:00:00,21.2,16.8,76.0,0.0,,241.0,14.8,,1017.3,,2.0,Boston
2024-09-02 07:00:00,21.1,16.5,75.0,0.0,,244.0,13.0,,1017.3,,2.0,Boston
2024-09-02 08:00:00,21.0,16.2,74.0,0.0,,248.0,13.0,,1017.4,,2.0,Boston
2024-09-02 09:00:00,21.0,16.4,75.0,0.0,,248.0,13.0,,1017.5,,2.0,Boston
2024-09-02 10:00:00,21.1,16.3,74.0,0.0,,253.0,14.8,,1018.0,,2.0,Boston
2024-09-02 11:00:00,21.1,16.1,73.0,0.0,,257.0,14.8,,1018.5,,2.0,Boston
2024-09-02 12:00:00,21.3,16.0,72.0,0.0,,253.0,13.0,,1018.9,,2.0,Boston
2024-09-02 13:00:00,22.4,16.0,67.0,0.0,,250.0,14.8,,1018.9,,3.0,Boston
2024-09-02 14:00:00,23.7,15.7,61.0,0.0,,246.0,16.7,,1018.9,,3.0,Boston
2024-09-02 15:00:00,24.7,15.6,57.0,0.0,,216.0,16.7,,1018.9,,3.0,Boston
2024-09-02 16:00:00,25.2,15.8,56.0,0.0,,221.0,16.7,,1018.7,,3.0,Boston
2024-09-02 17:00:00,25.6,15.6,54.0,0.0,,224.0,16.7,,1018.6,,3.0,Boston
2024-09-02 18:00:00,24.2,15.9,60.0,0.0,,210.0,16.7,,1018.4,,3.0,Boston
2024-09-02 19:00:00,24.2,15.7,59.0,0.0,,197.0,16.7,,1018.1,,3.0,Boston
2024-09-02 20:00:00,24.1,15.6,59.0,0.0,,181.0,18.5,,1017.9,,3.0,Boston
2024-09-02 21:00:00,23.6,15.6,61.0,0.0,,190.0,14.8,,1017.7,,7.0,Boston
2024-09-02 22:00:00,23.3,15.6,62.0,0.0,,198.0,14.8,,1018.0,,3.0,Boston
2024-09-02 23:00:00,22.9,15.7,64.0,0.0,,207.0,13.0,,1018.3,,3.0,Boston
2024-09-03 00:00:00,22.4,15.7,66.0,0.0,,217.0,13.0,,1018.6,,3.0,Boston
2024-09-03 01:00:00,22.2,15.8,67.0,0.0,,233.0,13.0,,1018.6,,3.0,Boston
2024-09-03 02:00:00,21.9,15.7,68.0,0.0,,243.0,13.0,,1018.7,,3.0,Boston
2024-09-03 03:00:00,21.5,15.8,70.0,0.0,,270.0,13.0,,1019.2,,2.0,Boston
2024-09-03 04:00:00,21.3,15.6,70.0,0.0,,272.0,13.0,,1019.2,,2.0,Boston
2024-09-03 05:00:00,21.1,15.4,70.0,0.0,,274.0,13.0,,1019.2,,2.0,Boston
2024-09-03 06:00:00,21.1,15.2,69.0,0.0,,286.0,13.0,,1019.1,,2.0,Boston
2024-09-03 07:00:00,21.0,15.1,69.0,0.0,,286.0,13.0,,1019.1,,3.0,Boston
2024-09-03 08:00:00,20.9,15.0,69.0,0.0,,287.0,13.0,,1019.1,,3.0,Boston
2024-09-03 09:00:00,20.9,15.0,69.0,0.0,,299.0,13.0,,1019.1,,3.0,Boston
2024-09-03 10:00:00,20.9,14.8,68.0,0.0,,295.0,13.0,,1019.5,,2.0,Boston
2024-09-03 11:00:00,21.0,14.6,67.0,0.0,,290.0,13.0,,1019.8,,3.0,Boston
2024-09-03 12:00:00,21.5,15.1,67.0,0.0,,285.0,14.8,,1019.9,,3.0,Boston
2024-09-03 13:00:00,22.6,14.7,61.0,0.0,,274.0,14.8,,1020.0,,3.0,Boston
2024-09-03 14:00:00,23.7,14.1,55.0,0.0,,121.0,16.7,,1020.2,,2.0,Boston
2024-09-03 15:00:00,24.3,13.5,51.0,0.0,,193.0,16.7,,1020.0,,2.0,Boston
2024-09-03 16:00:00,24.9,13.1,48.0,0.0,,159.0,18.5,,1019.3,,3.0,Boston
2024-09-03 17:00:00,25.3,12.9,46.0,0.0,,147.0,18.5,,1018.5,,3.0,Boston
2024-09-03 18:00:00,20.8,12.8,60.0,0.0,,205.0,18.5,,1018.2,,3.0,Boston
2024-09-03 19:00:00,20.8,13.0,61.0,0.0,,208.0,20.4,,1018.0,,3.0,Boston
2024-09-03 20:00:00,24.0,3.3,26.0,0.0,,360.0,7.0,,1025.0,,3.0,Boston
2024-09-03 21:00:00,23.0,4.5,30.0,0.0,,270.0,13.0,,1025.0,,3.0,Boston
2024-09-03 22:00:00,22.2,3.8,30.0,0.0,,320.0,16.6,,1025.2,,2.0,Boston
2024-09-03 23:00:00,21.1,5.0,35.0,0.0,,290.0,13.0,,1025.7,,2.0,Boston
2024-09-04 00:00:00,21.0,5.0,35.0,0.0,,300.0,11.0,,1026.0,,2.0,Boston
2024-09-04 01:00:00,20.0,5.6,39.0,0.0,,290.0,9.4,,1026.9,,2.0,Boston
2024-09-04 02:00:00,19.4,6.8,44.0,0.0,,280.0,7.6,,1027.1,,2.0,Boston
2024-09-04 03:00:00,18.3,7.1,48.0,0.0,,280.0,13.0,,1027.5,,2.0,Boston
2024-09-04 04:00:00,17.8,7.8,52.0,0.0,,280.0,11.2,,1027.9,,1.0,Boston
2024-09-04 05:00:00,17.2,8.3,56.0,0.0,,290.0,14.8,,1027.9,,1.0,Boston
2024-09-04 06:00:00,17.0,9.2,60.0,0.0,,270.0,9.0,,1028.0,,1.0,Boston
2024-09-04 07:00:00,16.1,8.8,62.0,0.0,,280.0,5.4,,1028.6,,1.0,Boston
2024-09-04 08:00:00,15.6,8.8,64.0,0.0,,280.0,7.6,,1029.1,,1.0,Boston
2024-09-04 09:00:00,15.0,8.9,67.0,0.0,,290.0,9.4,,1029.3,,2.0,Boston
2024-09-04 10:00:00,16.0,9.2,64.0,0.0,,290.0,13.0,,1030.0,,2.0,Boston
2024-09-04 11:00:00,17.8,9.9,60.0,0.0,,310.0,7.6,,1030.3,,2.0,Boston
2024-09-04 12:00:00,21.0,10.5,51.0,0.0,,278.0,9.3,,1031.0,,2.0,Boston
2024-09-04 13:00:00,22.8,9.6,43.0,0.0,,0.0,0.0,,1031.0,,2.0,Boston
2024-09-04 14:00:00,23.3,10.7,45.0,0.0,,140.0,9.4,,1031.0,,2.0,Boston
2024-09-04 15:00:00,23.3,9.3,41.0,0.0,,130.0,13.0,,1031.1,,2.0,Boston
2024-09-04 16:00:00,24.0,9.2,39.0,0.0,,120.0,13.0,,1031.0,,2.0,Boston
2024-09-04 17:00:00,23.9,9.5,40.0,0.0,,120.0,18.4,,1030.7,,2.0,Boston
2024-09-04 18:00:00,23.9,9.8,41.0,0.0,,120.0,20.5,,1030.5,,2.0,Boston
2024-09-04 19:00:00,24.0,10.7,43.0,0.0,,120.0,20.0,,1030.0,,2.0,Boston
2024-09-04 20:00:00,23.9,10.6,43.0,0.0,,110.0,22.3,,1029.9,,2.0,Boston
2024-09-04 21:00:00,22.8,12.1,51.0,0.0,,110.0,16.6,,1029.7,,2.0,Boston
2024-09-04 22:00:00,21.7,12.8,57.0,0.0,,120.0,14.8,,1029.6,,2.0,Boston
2024-09-04 23:00:00,20.6,14.0,66.0,0.0,,150.0,11.2,,1029.8,,2.0,Boston
2024-09-05 00:00:00,19.4,13.3,68.0,0.0,,180.0,9.4,,1029.9,,2.0,Boston
2024-09-05 01:00:00,19.0,11.3,61.0,0.0,,210.0,11.0,,1031.0,,2.0,Boston
2024-09-05 02:00:00,18.9,11.2,61.0,0.0,,190.0,7.6,,1030.4,,2.0,Boston
2024-09-05 03:00:00,17.8,12.3,70.0,0.0,,210.0,7.6,,1030.6,,2.0,Boston
2024-09-05 04:00:00,17.2,12.1,72.0,0.0,,200.0,11.2,,1030.5,,1.0,Boston
2024-09-05 05:00:00,17.0,13.1,78.0,0.0,,200.0,11.0,,1031.0,,1.0,Boston
2024-09-05 06:00:00,16.1,12.8,81.0,0.0,,190.0,11.2,,1030.3,,1.0,Boston
2024-09-05 07:00:00,16.1,12.8,81.0,0.0,,210.0,7.6,,1030.5,,1.0,Boston
2024-09-05 08:00:00,16.1,12.8,81.0,0.0,,220.0,9.4,,1030.7,,1.0,Boston
2024-09-05 09:00:00,15.6,12.7,83.0,0.0,,220.0,9.4,,1030.8,,2.0,Boston
2024-09-05 10:00:00,16.0,12.7,81.0,0.0,,200.0,6.0,,1031.0,,4.0,Boston
2024-09-05 11:00:00,17.8,12.9,73.0,0.0,,200.0,7.6,,1030.8,,2.0,Boston
2024-09-05 12:00:00,20.6,10.1,51.0,0.0,,160.0,5.4,,1030.7,,2.0,Boston
2024-09-05 13:00:00,20.6,12.3,59.0,0.0,,130.0,11.2,,1030.6,,2.0,Boston
2024-09-05 14:00:00,21.7,8.9,44.0,0.0,,130.0,9.4,,1030.3,,2.0,Boston
2024-09-05 15:00:00,22.0,10.5,48.0,0.0,,90.0,17.0,,1030.0,,2.0,Boston
2024-09-05 16:00:00,22.8,8.9,41.0,0.0,,100.0,26.0,,1029.5,,2.0,Boston
2024-09-05 17:00:00,22.8,10.6,46.0,0.0,,90.0,27.7,,1029.1,,2.0,Boston
2024-09-05 18:00:00,22.2,10.0,46.0,0.0,,90.0,25.9,,1028.6,,2.0,Boston
2024-09-05 19:00:00,21.1,12.8,59.0,0.0,,80.0,24.1,,1028.1,,2.0,Boston
2024-09-05 20:00:00,21.0,13.2,61.0,0.0,,90.0,28.0,,1028.0,,2.0,Boston
2024-09-05 21:00:00,20.0,13.2,65.0,0.0,,100.0,18.4,,1027.8,,2.0,Boston
2024-09-05 22:00:00,18.9,14.0,73.0,0.0,,100.0,24.1,,1027.5,,2.0,Boston
2024-09-05 23:00:00,18.3,14.4,78.0,0.0,,120.0,16.6,,1027.4,,2.0,Boston
2024-09-06 00:00:00,18.0,15.3,84.0,0.0,,120.0,15.0,,1027.0,,2.0,Boston
2024-09-06 01:00:00,17.8,14.5,81.0,0.0,,130.0,11.2,,1026.6,,2.0,Boston
2024-09-06 02:00:00,17.2,14.5,84.0,0.0,,130.0,9.4,,1026.2,,2.0,Boston
2024-09-06 03:00:00,17.0,14.8,87.0,0.0,,120.0,11.0,,1026.0,,2.0,Boston
2024-09-06 04:00:00,16.7,15.6,93.0,0.0,,100.0,9.4,,1024.8,,1.0,Boston
2024-09-06 05:00:00,17.2,15.5,90.0,0.0,,80.0,5.4,,1024.3,,2.0,Boston
2024-09-06 06:00:00,17.0,15.3,90.0,0.0,,10.0,7.0,,1024.0,,2.0,Boston
2024-09-06 07:00:00,18.3,16.6,90.0,0.0,,40.0,11.2,,1023.4,,2.0,Boston
2024-09-06 08:00:00,17.8,16.7,93.0,0.0,,20.0,14.8,,1023.4,,2.0,Boston
2024-09-06 09:00:00,17.8,16.1,90.0,0.0,,360.0,13.0,,1023.1,,2.0,Boston
2024-09-06 10:00:00,18.0,16.9,93.0,0.0,,20.0,13.0,,1023.0,,4.0,Boston
2024-09-06 11:00:00,18.3,16.6,90.0,0.0,,30.0,16.6,,1022.5,,4.0,Boston
2024-09-06 12:00:00,18.9,17.2,90.0,0.0,,50.0,13.0,,1022.2,,3.0,Boston
2024-09-06 13:00:00,19.0,16.8,87.0,0.0,,40.0,24.0,,1022.0,,3.0,Boston
2024-09-06 14:00:00,19.4,17.2,87.0,0.0,,60.0,24.1,,1022.0,,3.0,Boston
2024-09-06 15:00:00,21.1,16.7,76.0,0.0,,60.0,24.1,,1021.1,,3.0,Boston
2024-09-06 16:00:00,21.1,17.1,78.0,0.0,,60.0,18.4,,1020.6,,2.0,Boston
2024-09-06 17:00:00,21.0,17.0,78.0,0.0,,50.0,19.0,,1020.0,,4.0,Boston
2024-09-06 18:00:00,21.7,17.3,76.0,0.0,,60.0,20.5,,1019.6,,3.0,Boston
2024-09-06 19:00:00,22.0,18.2,79.0,0.0,,80.0,24.0,,1019.0,,2.0,Boston
2024-09-06 20:00:00,21.1,17.1,78.0,0.0,,60.0,18.4,,1018.8,,2.0,Boston
2024-09-06 21:00:00,20.0,16.6,81.0,0.0,,40.0,24.0,,1019.0,,2.0,Boston
2024-09-06 22:00:00,19.4,16.6,84.0,0.0,,30.0,18.4,,1017.7,,2.0,Boston
2024-09-06 23:00:00,19.0,16.8,87.0,0.0,,40.0,13.0,,1017.0,,2.0,Boston
2024-09-07 00:00:00,18.3,16.1,87.0,0.0,,10.0,16.6,,1017.2,,2.0,Boston
2024-09-07 01:00:00,18.3,16.1,87.0,0.0,,30.0,13.0,,1016.6,,2.0,Boston
2024-09-07 02:00:00,18.3,16.1,87.0,0.0,,30.0,16.6,,1016.0,,2.0,Boston
2024-09-07 03:00:00,18.9,16.1,84.0,0.0,,10.0,11.2,,1015.5,,2.0,Boston
2024-09-07 04:00:00,18.3,16.1,87.0,0.0,,350.0,14.8,,1015.0,,2.0,Boston
2024-09-07 05:00:00,17.8,16.1,90.0,0.0,,350.0,14.8,,1014.4,,3.0,Boston
2024-09-07 06:00:00,18.0,15.8,87.0,0.0,,330.0,13.0,,1014.0,,3.0,Boston
2024-09-07 07:00:00,17.2,15.5,90.0,0.0,,340.0,13.0,,1013.1,,3.0,Boston
2024-09-07 08:00:00,17.0,15.3,90.0,0.0,,340.0,13.0,,1013.0,,3.0,Boston
2024-09-07 09:00:00,17.2,15.0,87.0,0.0,,330.0,16.6,,1013.0,,4.0,Boston
2024-09-07 10:00:00,16.7,15.1,90.0,0.0,,330.0,11.2,,1012.9,,4.0,Boston
2024-09-07 11:00:00,17.8,15.1,84.0,0.0,,330.0,13.0,,1012.9,,4.0,Boston
2024-09-07 12:00:00,18.8,14.3,75.0,0.0,,343.0,13.0,,1013.0,,4.0,Boston
2024-09-07 13:00:00,21.1,14.5,66.0,0.0,,310.0,9.4,,1012.1,,3.0,Boston
2024-09-07 14:00:00,22.8,14.4,59.0,0.0,,20.0,7.6,,1011.7,,3.0,Boston
2024-09-07 15:00:00,22.0,14.9,64.0,0.0,,150.0,13.0,,1011.0,,3.0,Boston
2024-09-07 16:00:00,22.2,15.1,64.0,0.0,,130.0,13.0,,1010.6,,3.0,Boston
2024-09-07 17:00:00,22.0,15.4,66.0,0.0,,120.0,15.0,,1010.0,,4.0,Boston
2024-09-07 18:00:00,22.2,14.3,61.0,0.0,,100.0,18.4,,1009.2,,4.0,Boston
2024-09-07 19:00:00,21.1,15.6,71.0,0.0,,110.0,24.1,,1008.6,,3.0,Boston
2024-09-07 20:00:00,21.0,16.0,73.0,0.0,,110.0,20.0,,1009.0,,4.0,Boston
2024-09-07 21:00:00,22.2,15.1,64.0,0.0,,210.0,20.5,,1008.0,,4.0,Boston
2024-09-07 22:00:00,21.7,14.4,63.0,0.0,,200.0,22.3,,1007.9,,4.0,Boston
2024-09-07 23:00:00,21.0,13.2,61.0,0.0,,200.0,15.0,,1008.0,,4.0,Boston
2024-09-08 00:00:00,20.6,12.8,61.0,0.0,,200.0,16.6,,1008.0,,4.0,Boston
2024-09-08 01:00:00,17.2,12.7,75.0,0.0,,290.0,33.0,,1010.0,,4.0,Boston
2024-09-08 02:00:00,16.1,12.8,81.0,2.5,,340.0,11.2,,1008.7,,4.0,Boston
2024-09-08 03:00:00,16.1,12.3,78.0,0.5,,280.0,9.4,,1009.0,,4.0,Boston
2024-09-08 04:00:00,16.1,11.7,75.0,0.0,,270.0,16.6,,1009.4,,4.0,Boston
2024-09-08 05:00:00,16.0,11.0,72.0,0.0,,280.0,19.0,,1010.0,,4.0,Boston
2024-09-08 06:00:00,15.6,11.8,78.0,0.0,,270.0,14.8,,1009.8,,3.0,Boston
2024-09-08 07:00:00,15.0,10.6,75.0,0.0,,270.0,24.0,,1010.0,,3.0,Boston
2024-09-08 08:00:00,14.4,9.4,72.0,0.0,,270.0,16.6,,1010.6,,2.0,Boston
2024-09-08 09:00:00,13.9,8.9,72.0,0.0,,270.0,16.6,,1010.9,,2.0,Boston
2024-09-08 10:00:00,14.0,8.4,69.0,0.0,,270.0,22.0,,1012.0,,4.0,Boston
2024-09-08 11:00:00,15.0,7.8,62.0,0.0,,270.0,25.9,,1012.0,,2.0,Boston
2024-09-08 12:00:00,16.1,7.3,56.0,0.0,,280.0,20.5,,1012.1,,2.0,Boston
2024-09-08 13:00:00,17.8,7.2,50.0,0.0,,280.0,22.3,,1012.6,,2.0,Boston
2024-09-08 14:00:00,18.0,6.5,47.0,0.0,,270.0,19.0,,1013.0,,2.0,Boston
2024-09-08 15:00:00,19.4,6.8,44.0,0.0,,270.0,14.8,,1012.1,,2.0,Boston
2024-09-08 16:00:00,20.0,6.0,40.0,0.0,,250.0,24.1,,1011.9,,2.0,Boston
2024-09-08 17:00:00,20.6,6.2,39.0,0.0,,280.0,20.5,,1011.8,,2.0,Boston
2024-09-08 18:00:00,21.1,5.4,36.0,0.0,,250.0,29.5,,1011.8,,2.0,Boston
2024-09-08 19:00:00,21.0,5.0,35.0,0.0,,260.0,26.0,,1012.0,,2.0,Boston
2024-09-08 20:00:00,19.4,3.1,34.0,0.0,,280.0,27.7,,1012.1,,2.0,Boston
2024-09-08 21:00:00,19.4,3.1,34.0,0.0,,270.0,30.0,,1012.6,,2.0,Boston
2024-09-08 22:00:00,18.9,3.9,37.0,0.0,,310.0,20.5,,1013.2,,2.0,Boston
2024-09-08 23:00:00,18.0,4.2,40.0,0.0,,270.0,22.0,,1014.0,,2.0,Boston
2024-09-09 00:00:00,17.2,4.5,43.0,0.0,,270.0,16.6,,1015.0,,2.0,Boston
2024-09-09 01:00:00,16.7,4.4,44.0,0.0,,270.0,16.6,,1015.1,,2.0,Boston
2024-09-09 02:00:00,16.0,5.9,51.0,0.0,,220.0,19.0,,1015.0,,2.0,Boston
2024-09-09 03:00:00,15.0,5.5,53.0,0.0,,220.0,18.4,,1015.2,,2.0,Boston
2024-09-09 04:00:00,13.9,6.0,59.0,0.0,,220.0,20.5,,1015.5,,2.0,Boston
2024-09-09 05:00:00,15.0,5.5,53.0,0.0,,220.0,22.0,,1016.0,,2.0,Boston
2024-09-09 06:00:00,15.0,5.5,53.0,0.0,,240.0,20.5,,1015.8,,2.0,Boston
2024-09-09 07:00:00,14.4,6.0,57.0,0.0,,240.0,22.3,,1015.9,,1.0,Boston
2024-09-09 08:00:00,15.0,6.8,58.0,0.0,,260.0,24.0,,1016.0,,1.0,Boston
2024-09-09 09:00:00,13.3,6.6,64.0,0.0,,230.0,22.0,,1016.4,,1.0,Boston
2024-09-09 10:00:00,15.0,6.8,58.0,0.0,,260.0,25.9,,1016.9,,2.0,Boston
2024-09-09 11:00:00,16.1,7.3,56.0,0.0,,260.0,18.4,,1017.3,,2.0,Boston
2024-09-09 12:00:00,17.8,7.2,50.0,0.0,,250.0,22.3,,1017.3,,2.0,Boston
2024-09-09 13:00:00,18.9,6.7,45.0,0.0,,260.0,14.8,,1017.2,,2.0,Boston
2024-09-09 14:00:00,21.0,5.0,35.0,0.0,,250.0,19.0,,1017.0,,2.0,Boston
2024-09-09 15:00:00,22.2,7.2,38.0,0.0,,260.0,20.5,,1016.3,,2.0,Boston
2024-09-09 16:00:00,22.8,6.5,35.0,0.0,,250.0,20.5,,1015.8,,2.0,Boston
2024-09-09 17:00:00,23.3,6.1,33.0,0.0,,250.0,18.4,,1015.3,,2.0,Boston
2024-09-09 18:00:00,24.0,6.3,32.0,0.0,,270.0,17.0,,1015.0,,2.0,Boston
2024-09-09 19:00:00,23.3,7.8,37.0,0.0,,270.0,18.4,,1014.7,,2.0,Boston
2024-09-09 20:00:00,23.9,8.3,37.0,0.0,,260.0,24.1,,1014.4,,2.0,Boston
2024-09-09 21:00:00,23.3,8.2,38.0,0.0,,260.0,20.5,,1014.4,,3.0,Boston
2024-09-09 22:00:00,22.2,10.0,46.0,0.0,,250.0,18.4,,1014.8,,2.0,Boston
2024-09-09 23:00:00,21.0,11.1,53.0,0.0,,220.0,13.0,,1016.0,,2.0,Boston
2024-09-10 00:00:00,20.6,10.7,53.0,0.0,,240.0,16.6,,1015.6,,2.0,Boston
2024-09-10 01:00:00,19.4,11.7,61.0,0.0,,220.0,14.8,,1015.7,,3.0,Boston
2024-09-10 02:00:00,18.3,12.3,68.0,0.0,,220.0,18.4,,1015.6,,3.0,Boston
2024-09-10 03:00:00,18.3,11.6,65.0,0.0,,230.0,18.4,,1015.6,,3.0,Boston
2024-09-10 04:00:00,18.0,12.4,70.0,0.0,,240.0,22.0,,1016.0,,2.0,Boston
2024-09-10 05:00:00,17.2,12.7,75.0,0.0,,240.0,18.4,,1015.8,,3.0,Boston
2024-09-10 06:00:00,17.2,12.7,75.0,0.0,,240.0,16.6,,1015.7,,3.0,Boston
2024-09-10 07:00:00,17.2,12.1,72.0,0.0,,250.0,13.0,,1015.5,,3.0,Boston
2024-09-10 08:00:00,17.0,11.9,72.0,0.0,,230.0,9.0,,1016.0,,3.0,Boston
2024-09-10 09:00:00,16.7,12.2,75.0,0.0,,260.0,14.8,,1016.0,,3.0,Boston
2024-09-10 10:00:00,17.2,12.1,72.0,0.0,,260.0,13.0,,1016.3,,4.0,Boston
2024-09-10 11:00:00,17.8,12.3,70.0,0.0,,280.0,16.6,,1016.9,,3.0,Boston
2024-09-10 12:00:00,19.4,12.2,63.0,0.0,,300.0,22.0,,1017.2,,2.0,Boston
2024-09-10 13:00:00,21.0,11.6,55.0,0.0,,310.0,15.0,,1017.0,,2.0,Boston
2024-09-10 14:00:00,22.8,9.9,44.0,0.0,,307.0,9.4,,1017.1,,2.0,Boston
2024-09-10 15:00:00,22.8,9.9,44.0,0.0,,270.0,13.0,,1016.9,,2.0,Boston
2024-09-10 16:00:00,23.9,9.5,40.0,0.0,,260.0,13.0,,1016.5,,2.0,Boston
2024-09-10 17:00:00,25.0,7.2,32.0,0.0,,320.0,14.8,,1016.2,,2.0,Boston
2024-09-10 18:00:00,26.0,7.6,31.0,0.0,,290.0,15.0,,1016.0,,2.0,Boston
2024-09-10 19:00:00,26.1,7.7,31.0,0.0,,310.0,18.4,,1015.8,,2.0,Boston
2024-09-10 20:00:00,26.1,7.2,30.0,0.0,,300.0,16.6,,1016.1,,2.0,Boston
2024-09-10 21:00:00,25.0,6.2,30.0,0.0,,300.0,14.8,,1016.4,,2.0,Boston
2024-09-10 22:00:00,23.0,4.0,29.0,0.0,,310.0,19.0,,1017.0,,2.0,Boston
2024-09-10 23:00:00,22.8,3.8,29.0,0.0,,320.0,18.4,,1018.0,,2.0,Boston
2024-09-11 00:00:00,21.7,3.8,31.0,0.0,,340.0,13.0,,1018.7,,2.0,Boston
2024-09-11 01:00:00,21.0,4.1,33.0,0.0,,360.0,11.0,,1020.0,,2.0,Boston
2024-09-11 02:00:00,20.0,4.1,35.0,0.0,,330.0,16.6,,1019.7,,2.0,Boston
2024-09-11 03:00:00,18.9,4.3,38.0,0.0,,330.0,11.2,,1019.9,,1.0,Boston
2024-09-11 04:00:00,18.0,5.9,45.0,0.0,,330.0,13.0,,1020.0,,1.0,Boston
2024-09-11 05:00:00,17.2,5.5,46.0,0.0,,320.0,13.0,,1020.2,,1.0,Boston
2024-09-11 06:00:00,16.1,6.2,52.0,0.0,,290.0,7.6,,1020.4,,1.0,Boston
2024-09-11 07:00:00,15.6,6.1,53.0,0.0,,300.0,7.6,,1020.9,,1.0,Boston
2024-09-11 08:00:00,15.0,6.8,58.0,0.0,,300.0,14.8,,1021.3,,1.0,Boston
2024-09-11 09:00:00,14.0,6.8,62.0,0.0,,320.0,13.0,,1022.0,,1.0,Boston
2024-09-11 10:00:00,15.0,6.8,58.0,0.0,,310.0,11.2,,1022.3,,4.0,Boston
2024-09-11 11:00:00,17.2,6.1,48.0,0.0,,320.0,11.2,,1022.7,,2.0,Boston
2024-09-11 12:00:00,19.4,6.8,44.0,0.0,,0.0,0.0,,1022.9,,2.0,Boston
2024-09-11 13:00:00,22.0,5.4,34.0,0.0,,353.0,9.3,,1023.0,,2.0,Boston
2024-09-11 14:00:00,20.6,6.9,41.0,0.0,,130.0,11.2,,1023.2,,2.0,Boston
2024-09-11 15:00:00,21.1,3.8,32.0,0.0,,120.0,13.0,,1023.1,,2.0,Boston
2024-09-11 16:00:00,22.0,4.1,31.0,0.0,,120.0,19.0,,1023.0,,2.0,Boston
2024-09-11 17:00:00,22.0,5.8,35.0,0.0,,100.0,20.0,,1023.0,,2.0,Boston
2024-09-11 18:00:00,22.0,8.5,42.0,0.0,,100.0,26.0,,1023.0,,2.0,Boston
2024-09-11 19:00:00,21.0,9.3,47.0,0.0,,100.0,24.0,,1022.0,,2.0,Boston
